8128.000	0.000
-64.000	2607.071
-64.000	1302.750
-64.000	867.627
-64.000	649.803
-64.000	518.898
-64.000	431.453
-64.000	368.841
-64.000	321.750
-64.000	285.005
-64.000	255.502
-64.000	231.266
-64.000	210.980
-64.000	193.731
-64.000	178.868
-64.000	165.914
-64.000	154.510
-64.000	144.382
-64.000	135.317
-64.000	127.146
-64.000	119.736
-64.000	112.976
-64.000	106.778
-64.000	101.067
-64.000	95.783
-64.000	90.873
-64.000	86.294
-64.000	82.008
-64.000	77.984
-64.000	74.194
-64.000	70.613
-64.000	67.221
-64.000	64.000
-64.000	60.933
-64.000	58.006
-64.000	55.207
-64.000	52.523
-64.000	49.946
-64.000	47.466
-64.000	45.074
-64.000	42.763
-64.000	40.528
-64.000	38.360
-64.000	36.256
-64.000	34.209
-64.000	32.215
-64.000	30.270
-64.000	28.369
-64.000	26.510
-64.000	24.688
-64.000	22.900
-64.000	21.143
-64.000	19.414
-64.000	17.711
-64.000	16.031
-64.000	14.372
-64.000	12.730
-64.000	11.105
-64.000	9.494
-64.000	7.894
-64.000	6.303
-64.000	4.721
-64.000	3.144
-64.000	1.571
-64.000	0.000
-64.000	-1.571
-64.000	-3.144
-64.000	-4.721
-64.000	-6.303
-64.000	-7.894
-64.000	-9.494
-64.000	-11.105
-64.000	-12.730
-64.000	-14.372
-64.000	-16.031
-64.000	-17.711
-64.000	-19.414
-64.000	-21.143
-64.000	-22.900
-64.000	-24.688
-64.000	-26.510
-64.000	-28.369
-64.000	-30.270
-64.000	-32.215
-64.000	-34.209
-64.000	-36.256
-64.000	-38.360
-64.000	-40.528
-64.000	-42.763
-64.000	-45.074
-64.000	-47.466
-64.000	-49.946
-64.000	-52.523
-64.000	-55.207
-64.000	-58.006
-64.000	-60.933
-64.000	-64.000
-64.000	-67.221
-64.000	-70.613
-64.000	-74.194
-64.000	-77.984
-64.000	-82.008
-64.000	-86.294
-64.000	-90.873
-64.000	-95.783
-64.000	-101.067
-64.000	-106.778
-64.000	-112.976
-64.000	-119.736
-64.000	-127.146
-64.000	-135.317
-64.000	-144.382
-64.000	-154.510
-64.000	-165.914
-64.000	-178.868
-64.000	-193.731
-64.000	-210.980
-64.000	-231.266
-64.000	-255.502
-64.000	-285.005
-64.000	-321.750
-64.000	-368.841
-64.000	-431.453
-64.000	-518.898
-64.000	-649.803
-64.000	-867.627
-64.000	-1302.750
-64.000	-2607.071
