2016.000	0.000
-32.000	651.375
-32.000	324.901
-32.000	215.726
-32.000	160.875
-32.000	127.751
-32.000	105.490
-32.000	89.434
-32.000	77.255
-32.000	67.658
-32.000	59.868
-32.000	53.389
-32.000	47.891
-32.000	43.147
-32.000	38.992
-32.000	35.307
-32.000	32.000
-32.000	29.003
-32.000	26.262
-32.000	23.733
-32.000	21.382
-32.000	19.180
-32.000	17.104
-32.000	15.135
-32.000	13.255
-32.000	11.450
-32.000	9.707
-32.000	8.016
-32.000	6.365
-32.000	4.747
-32.000	3.152
-32.000	1.572
-32.000	0.000
-32.000	-1.572
-32.000	-3.152
-32.000	-4.747
-32.000	-6.365
-32.000	-8.016
-32.000	-9.707
-32.000	-11.450
-32.000	-13.255
-32.000	-15.135
-32.000	-17.104
-32.000	-19.180
-32.000	-21.382
-32.000	-23.733
-32.000	-26.262
-32.000	-29.003
-32.000	-32.000
-32.000	-35.307
-32.000	-38.992
-32.000	-43.147
-32.000	-47.891
-32.000	-53.389
-32.000	-59.868
-32.000	-67.658
-32.000	-77.255
-32.000	-89.434
-32.000	-105.490
-32.000	-127.751
-32.000	-160.875
-32.000	-215.726
-32.000	-324.901
-32.000	-651.375
