32640.000	0.000
-128.000	10429.855
-128.000	5214.142
-128.000	3475.222
-128.000	2605.500
-128.000	2083.457
-128.000	1735.254
-128.000	1486.387
-128.000	1299.606
-128.000	1154.215
-128.000	1037.797
-128.000	942.450
-128.000	862.906
-128.000	795.518
-128.000	737.682
-128.000	687.487
-128.000	643.499
-128.000	604.625
-128.000	570.010
-128.000	538.983
-128.000	511.005
-128.000	485.640
-128.000	462.533
-128.000	441.387
-128.000	421.959
-128.000	404.042
-128.000	387.462
-128.000	372.069
-128.000	357.736
-128.000	344.354
-128.000	331.828
-128.000	320.073
-128.000	309.019
-128.000	298.601
-128.000	288.763
-128.000	279.455
-128.000	270.633
-128.000	262.257
-128.000	254.292
-128.000	246.706
-128.000	239.471
-128.000	232.561
-128.000	225.952
-128.000	219.623
-128.000	213.555
-128.000	207.731
-128.000	202.134
-128.000	196.750
-128.000	191.566
-128.000	186.568
-128.000	181.746
-128.000	177.089
-128.000	172.588
-128.000	168.233
-128.000	164.017
-128.000	159.931
-128.000	155.968
-128.000	152.123
-128.000	148.388
-128.000	144.757
-128.000	141.226
-128.000	137.790
-128.000	134.443
-128.000	131.181
-128.000	128.000
-128.000	124.896
-128.000	121.866
-128.000	118.906
-128.000	116.012
-128.000	113.183
-128.000	110.414
-128.000	107.703
-128.000	105.047
-128.000	102.444
-128.000	99.892
-128.000	97.389
-128.000	94.931
-128.000	92.518
-128.000	90.148
-128.000	87.818
-128.000	85.527
-128.000	83.273
-128.000	81.055
-128.000	78.871
-128.000	76.720
-128.000	74.601
-128.000	72.511
-128.000	70.450
-128.000	68.417
-128.000	66.411
-128.000	64.430
-128.000	62.473
-128.000	60.539
-128.000	58.628
-128.000	56.738
-128.000	54.869
-128.000	53.019
-128.000	51.188
-128.000	49.375
-128.000	47.579
-128.000	45.799
-128.000	44.035
-128.000	42.285
-128.000	40.550
-128.000	38.828
-128.000	37.119
-128.000	35.422
-128.000	33.737
-128.000	32.062
-128.000	30.398
-128.000	28.743
-128.000	27.098
-128.000	25.461
-128.000	23.832
-128.000	22.210
-128.000	20.595
-128.000	18.987
-128.000	17.384
-128.000	15.787
-128.000	14.195
-128.000	12.607
-128.000	11.023
-128.000	9.442
-128.000	7.864
-128.000	6.288
-128.000	4.715
-128.000	3.142
-128.000	1.571
-128.000	0.000
-128.000	-1.571
-128.000	-3.142
-128.000	-4.715
-128.000	-6.288
-128.000	-7.864
-128.000	-9.442
-128.000	-11.023
-128.000	-12.607
-128.000	-14.195
-128.000	-15.787
-128.000	-17.384
-128.000	-18.987
-128.000	-20.595
-128.000	-22.210
-128.000	-23.832
-128.000	-25.461
-128.000	-27.098
-128.000	-28.743
-128.000	-30.398
-128.000	-32.062
-128.000	-33.737
-128.000	-35.422
-128.000	-37.119
-128.000	-38.828
-128.000	-40.550
-128.000	-42.285
-128.000	-44.035
-128.000	-45.799
-128.000	-47.579
-128.000	-49.375
-128.000	-51.188
-128.000	-53.019
-128.000	-54.869
-128.000	-56.738
-128.000	-58.628
-128.000	-60.539
-128.000	-62.473
-128.000	-64.430
-128.000	-66.411
-128.000	-68.417
-128.000	-70.450
-128.000	-72.511
-128.000	-74.601
-128.000	-76.720
-128.000	-78.871
-128.000	-81.055
-128.000	-83.273
-128.000	-85.527
-128.000	-87.818
-128.000	-90.148
-128.000	-92.518
-128.000	-94.931
-128.000	-97.389
-128.000	-99.892
-128.000	-102.444
-128.000	-105.047
-128.000	-107.703
-128.000	-110.414
-128.000	-113.183
-128.000	-116.012
-128.000	-118.906
-128.000	-121.866
-128.000	-124.896
-128.000	-128.000
-128.000	-131.181
-128.000	-134.443
-128.000	-137.790
-128.000	-141.226
-128.000	-144.757
-128.000	-148.388
-128.000	-152.123
-128.000	-155.968
-128.000	-159.931
-128.000	-164.017
-128.000	-168.233
-128.000	-172.588
-128.000	-177.089
-128.000	-181.746
-128.000	-186.568
-128.000	-191.566
-128.000	-196.750
-128.000	-202.134
-128.000	-207.731
-128.000	-213.555
-128.000	-219.623
-128.000	-225.952
-128.000	-232.561
-128.000	-239.471
-128.000	-246.706
-128.000	-254.292
-128.000	-262.257
-128.000	-270.633
-128.000	-279.455
-128.000	-288.763
-128.000	-298.601
-128.000	-309.019
-128.000	-320.073
-128.000	-331.828
-128.000	-344.354
-128.000	-357.736
-128.000	-372.069
-128.000	-387.462
-128.000	-404.042
-128.000	-421.959
-128.000	-441.387
-128.000	-462.533
-128.000	-485.640
-128.000	-511.005
-128.000	-538.983
-128.000	-570.010
-128.000	-604.625
-128.000	-643.499
-128.000	-687.487
-128.000	-737.682
-128.000	-795.518
-128.000	-862.906
-128.000	-942.450
-128.000	-1037.797
-128.000	-1154.215
-128.000	-1299.606
-128.000	-1486.387
-128.000	-1735.254
-128.000	-2083.457
-128.000	-2605.500
-128.000	-3475.222
-128.000	-5214.142
-128.000	-10429.855
