134209536.000	0.000
-8192.000	42722829.200
-8192.000	21361413.815
-8192.000	14240941.670
-8192.000	10680705.336
-8192.000	8544563.327
-8192.000	7120468.479
-8192.000	6103257.724
-8192.000	5340349.527
-8192.000	4746976.368
-8192.000	4272277.736
-8192.000	3883887.852
-8192.000	3560229.527
-8192.000	3286364.710
-8192.000	3051623.364
-8192.000	2848180.794
-8192.000	2670168.480
-8192.000	2513098.730
-8192.000	2373481.115
-8192.000	2248560.037
-8192.000	2136131.014
-8192.000	2034409.467
-8192.000	1941935.286
-8192.000	1857502.293
-8192.000	1780105.339
-8192.000	1708900.099
-8192.000	1643172.145
-8192.000	1582312.890
-8192.000	1525800.686
-8192.000	1473185.841
-8192.000	1424078.616
-8192.000	1378139.566
-8192.000	1335071.674
-8192.000	1294613.925
-8192.000	1256536.013
-8192.000	1220633.952
-8192.000	1186726.420
-8192.000	1154651.700
-8192.000	1124265.096
-8192.000	1095436.752
-8192.000	1068049.799
-8192.000	1041998.770
-8192.000	1017188.240
-8192.000	993531.665
-8192.000	970950.364
-8192.000	949372.654
-8192.000	928733.082
-8192.000	908971.768
-8192.000	890033.820
-8192.000	871868.828
-8192.000	854430.414
-8192.000	837675.840
-8192.000	821565.652
-8192.000	806063.376
-8192.000	791135.239
-8192.000	776749.924
-8192.000	762878.352
-8192.000	749493.483
-8192.000	736570.143
-8192.000	724084.865
-8192.000	712015.746
-8192.000	700342.318
-8192.000	689045.435
-8192.000	678107.167
-8192.000	667510.704
-8192.000	657240.269
-8192.000	647281.044
-8192.000	637619.093
-8192.000	628241.303
-8192.000	619135.317
-8192.000	610289.487
-8192.000	601692.820
-8192.000	593334.935
-8192.000	585206.020
-8192.000	577296.790
-8192.000	569598.459
-8192.000	562102.702
-8192.000	554801.627
-8192.000	547687.745
-8192.000	540753.948
-8192.000	533993.483
-8192.000	527399.930
-8192.000	520967.183
-8192.000	514689.429
-8192.000	508561.133
-8192.000	502577.019
-8192.000	496732.059
-8192.000	491021.454
-8192.000	485440.624
-8192.000	479985.193
-8192.000	474650.983
-8192.000	469433.997
-8192.000	464330.412
-8192.000	459336.570
-8192.000	454448.969
-8192.000	449664.254
-8192.000	444979.210
-8192.000	440390.753
-8192.000	435895.928
-8192.000	431491.897
-8192.000	427175.936
-8192.000	422945.429
-8192.000	418797.863
-8192.000	414730.823
-8192.000	410741.984
-8192.000	406829.113
-8192.000	402990.060
-8192.000	399222.756
-8192.000	395525.206
-8192.000	391895.492
-8192.000	388331.764
-8192.000	384832.237
-8192.000	381395.192
-8192.000	378018.971
-8192.000	374701.972
