523776.000	0.000
-512.000	166885.530
-512.000	83441.980
-512.000	55627.114
-512.000	41719.419
-512.000	33374.593
-512.000	27811.201
-512.000	23837.199
-512.000	20856.568
-512.000	18538.182
-512.000	16683.369
-512.000	15165.699
-512.000	13900.887
-512.000	12830.581
-512.000	11913.101
-512.000	11117.882
-512.000	10421.999
-512.000	9807.924
-512.000	9262.021
-512.000	8773.526
-512.000	8333.828
-512.000	7935.956
-512.000	7574.207
-512.000	7243.869
-512.000	6941.015
-512.000	6662.347
-512.000	6405.075
-512.000	6166.821
-512.000	5945.548
-512.000	5739.499
-512.000	5547.152
-512.000	5367.180
-512.000	5198.423
-512.000	5039.863
-512.000	4890.598
-512.000	4749.833
-512.000	4616.859
-512.000	4491.044
-512.000	4371.823
-512.000	4258.690
-512.000	4151.186
-512.000	4048.901
-512.000	3951.462
-512.000	3858.530
-512.000	3769.798
-512.000	3684.987
-512.000	3603.840
-512.000	3526.124
-512.000	3451.624
-512.000	3380.143
-512.000	3311.500
-512.000	3245.528
-512.000	3182.074
-512.000	3120.994
-512.000	3062.156
-512.000	3005.439
-512.000	2950.729
-512.000	2897.919
-512.000	2846.913
-512.000	2797.617
-512.000	2749.947
-512.000	2703.823
-512.000	2659.169
-512.000	2615.916
-512.000	2573.998
-512.000	2533.353
-512.000	2493.924
-512.000	2455.656
-512.000	2418.498
-512.000	2382.402
-512.000	2347.321
-512.000	2313.214
-512.000	2280.040
-512.000	2247.759
-512.000	2216.337
-512.000	2185.738
-512.000	2155.931
-512.000	2126.883
-512.000	2098.567
-512.000	2070.954
-512.000	2044.019
-512.000	2017.735
-512.000	1992.078
-512.000	1967.028
-512.000	1942.560
-512.000	1918.656
-512.000	1895.296
-512.000	1872.460
-512.000	1850.130
-512.000	1828.291
-512.000	1806.924
-512.000	1786.016
-512.000	1765.550
-512.000	1745.513
-512.000	1725.890
-512.000	1706.669
-512.000	1687.838
-512.000	1669.383
-512.000	1651.294
-512.000	1633.560
-512.000	1616.169
-512.000	1599.112
-512.000	1582.379
-512.000	1565.960
-512.000	1549.846
-512.000	1534.029
-512.000	1518.500
-512.000	1503.251
-512.000	1488.274
-512.000	1473.562
-512.000	1459.108
-512.000	1444.904
-512.000	1430.944
-512.000	1417.222
-512.000	1403.730
-512.000	1390.464
-512.000	1377.416
-512.000	1364.583
-512.000	1351.957
-512.000	1339.535
-512.000	1327.310
-512.000	1315.278
-512.000	1303.435
-512.000	1291.775
-512.000	1280.294
-512.000	1268.988
-512.000	1257.852
-512.000	1246.883
-512.000	1236.077
-512.000	1225.430
-512.000	1214.938
-512.000	1204.598
-512.000	1194.406
-512.000	1184.358
-512.000	1174.453
-512.000	1164.685
-512.000	1155.053
-512.000	1145.554
-512.000	1136.184
-512.000	1126.941
-512.000	1117.822
-512.000	1108.824
-512.000	1099.945
-512.000	1091.182
-512.000	1082.533
-512.000	1073.996
-512.000	1065.567
-512.000	1057.246
-512.000	1049.029
-512.000	1040.915
-512.000	1032.902
-512.000	1024.987
-512.000	1017.169
-512.000	1009.446
-512.000	1001.815
-512.000	994.276
-512.000	986.826
-512.000	979.463
-512.000	972.187
-512.000	964.994
-512.000	957.885
-512.000	950.856
-512.000	943.907
-512.000	937.037
-512.000	930.243
-512.000	923.524
-512.000	916.879
-512.000	910.307
-512.000	903.806
-512.000	897.376
-512.000	891.014
-512.000	884.719
-512.000	878.491
-512.000	872.329
-512.000	866.230
-512.000	860.194
-512.000	854.220
-512.000	848.307
-512.000	842.454
-512.000	836.660
-512.000	830.923
-512.000	825.244
-512.000	819.620
-512.000	814.051
-512.000	808.536
-512.000	803.075
-512.000	797.666
-512.000	792.308
-512.000	787.001
-512.000	781.743
-512.000	776.535
-512.000	771.375
-512.000	766.262
-512.000	761.196
-512.000	756.176
-512.000	751.202
-512.000	746.272
-512.000	741.386
-512.000	736.543
-512.000	731.743
-512.000	726.984
-512.000	722.267
-512.000	717.591
-512.000	712.954
-512.000	708.357
-512.000	703.799
-512.000	699.279
-512.000	694.797
-512.000	690.352
-512.000	685.944
-512.000	681.572
-512.000	677.235
-512.000	672.933
-512.000	668.666
-512.000	664.433
-512.000	660.234
-512.000	656.067
-512.000	651.934
-512.000	647.832
-512.000	643.762
-512.000	639.724
-512.000	635.716
-512.000	631.739
-512.000	627.792
-512.000	623.874
-512.000	619.985
-512.000	616.126
-512.000	612.294
-512.000	608.491
-512.000	604.715
-512.000	600.967
-512.000	597.245
-512.000	593.550
-512.000	589.881
-512.000	586.239
-512.000	582.621
-512.000	579.029
-512.000	575.461
-512.000	571.918
-512.000	568.400
-512.000	564.905
-512.000	561.434
-512.000	557.986
-512.000	554.561
-512.000	551.158
-512.000	547.779
-512.000	544.421
-512.000	541.085
-512.000	537.770
-512.000	534.477
-512.000	531.205
-512.000	527.954
-512.000	524.723
-512.000	521.513
-512.000	518.322
-512.000	515.151
-512.000	512.000
-512.000	508.868
-512.000	505.755
-512.000	502.661
-512.000	499.585
-512.000	496.528
-512.000	493.489
-512.000	490.468
-512.000	487.465
-512.000	484.479
-512.000	481.510
-512.000	478.558
-512.000	475.624
-512.000	472.706
-512.000	469.804
-512.000	466.919
-512.000	464.050
-512.000	461.197
-512.000	458.359
-512.000	455.537
-512.000	452.730
-512.000	449.939
-512.000	447.163
-512.000	444.401
-512.000	441.654
-512.000	438.922
-512.000	436.204
-512.000	433.500
-512.000	430.810
-512.000	428.134
-512.000	425.472
-512.000	422.823
-512.000	420.188
-512.000	417.565
-512.000	414.956
-512.000	412.360
-512.000	409.777
-512.000	407.206
-512.000	404.648
-512.000	402.102
-512.000	399.569
-512.000	397.047
-512.000	394.538
-512.000	392.040
-512.000	389.554
-512.000	387.080
-512.000	384.617
-512.000	382.165
-512.000	379.725
-512.000	377.296
-512.000	374.877
-512.000	372.470
-512.000	370.073
-512.000	367.687
-512.000	365.311
-512.000	362.946
-512.000	360.591
-512.000	358.246
-512.000	355.911
-512.000	353.587
-512.000	351.271
-512.000	348.966
-512.000	346.670
-512.000	344.384
-512.000	342.107
-512.000	339.840
-512.000	337.582
-512.000	335.333
-512.000	333.093
-512.000	330.861
-512.000	328.639
-512.000	326.425
-512.000	324.220
-512.000	322.024
-512.000	319.836
-512.000	317.656
-512.000	315.485
-512.000	313.322
-512.000	311.167
-512.000	309.020
-512.000	306.881
-512.000	304.750
-512.000	302.626
-512.000	300.511
-512.000	298.402
-512.000	296.302
-512.000	294.209
-512.000	292.123
-512.000	290.044
-512.000	287.973
-512.000	285.909
-512.000	283.852
-512.000	281.802
-512.000	279.759
-512.000	277.722
-512.000	275.693
-512.000	273.670
-512.000	271.653
-512.000	269.644
-512.000	267.640
-512.000	265.644
-512.000	263.653
-512.000	261.669
-512.000	259.691
-512.000	257.719
-512.000	255.753
-512.000	253.794
-512.000	251.840
-512.000	249.892
-512.000	247.950
-512.000	246.014
-512.000	244.083
-512.000	242.158
-512.000	240.239
-512.000	238.325
-512.000	236.416
-512.000	234.513
-512.000	232.616
-512.000	230.723
-512.000	228.836
-512.000	226.954
-512.000	225.077
-512.000	223.205
-512.000	221.338
-512.000	219.477
-512.000	217.620
-512.000	215.767
-512.000	213.920
-512.000	212.077
-512.000	210.239
-512.000	208.406
-512.000	206.577
-512.000	204.753
-512.000	202.933
-512.000	201.118
-512.000	199.307
-512.000	197.500
-512.000	195.698
-512.000	193.900
-512.000	192.106
-512.000	190.316
-512.000	188.530
-512.000	186.748
-512.000	184.970
-512.000	183.197
-512.000	181.427
-512.000	179.660
-512.000	177.898
-512.000	176.140
-512.000	174.385
-512.000	172.634
-512.000	170.886
-512.000	169.142
-512.000	167.401
-512.000	165.665
-512.000	163.931
-512.000	162.201
-512.000	160.474
-512.000	158.751
-512.000	157.030
-512.000	155.314
-512.000	153.600
-512.000	151.889
-512.000	150.182
-512.000	148.477
-512.000	146.776
-512.000	145.077
-512.000	143.382
-512.000	141.689
-512.000	140.000
-512.000	138.313
-512.000	136.629
-512.000	134.948
-512.000	133.269
-512.000	131.593
-512.000	129.920
-512.000	128.249
-512.000	126.581
-512.000	124.916
-512.000	123.253
-512.000	121.592
-512.000	119.934
-512.000	118.278
-512.000	116.625
-512.000	114.973
